,index,EssayText,bsq,label,set,b
1419,56,"According to this particular story, Rose is depicted as discouraged. The story explains how Aunt Kolab asked Rose if she felt weighed down by what she was doing to help her family and Rose had no response, signifying a sense of discourageness or hopelessness.",Does the answer directly reference a conversation?,1,val,c5
1420,327,Rose tries to be gentle with her sister Anna.,Does the answer directly reference a conversation?,0,train,c5
1421,1063,"Rose is very helpfull, which is a lovely trait to have. She offers ideas to her aunt to make things better ,like sewing or making treats!",Does the answer directly reference a conversation?,0,train,c5
1422,1769,"A trait that can desciribe Rose would be that she is very sincere. When she was having a conversation with Aunt Kolab, she didn't want to answer the quetion that her aunt asked, which was 'Do you feel weighted down by what you're doing to help this family', because Rose did feel weighted down. She did not want to hurt her aunts' feelings by telling her the truth.",Does the answer directly reference a conversation?,1,train,c5
1423,55,"Rose is a very kind hearted person, I can tell this because she listens and talks to people when they need someone to talk to.",Does the answer directly reference a conversation?,0,train,c5
1424,1116,Rose is resentful because she feels like what she is doing to help her family isn't enough and she doesn't like to stay up and write the essay plus everything else she has to deal with.,Does the answer directly reference a conversation?,0,train,c5
1425,796,Rose is a leader. She reveals her dream to Aunt Kolab to find out what her dream could have possibly meant. She feels like she has a ton of weight on her shoulders. She also has to take care of her little sister in the meantime.,Does the answer directly reference a conversation?,0,train,c5
1426,1180,One trait would be that she is smart and is a hard woker because she is in a contest were she has to write a three thousnad word essay and she stiil had to go to work.,Does the answer directly reference a conversation?,0,train,c5
1427,311,"Rose is the type of person that is curious, someone that gets to the bottom of things.'Rose felt an urgent need to relaye the dream, to expose it so it would loosen its grip on her.'",Does the answer directly reference a conversation?,0,train,c5
1428,1607,"Rose does not want to her family to assume that she is lazy or that she feels overworked by helping her family because she cares for her family and feels guilty in a way by feeling overly busy.  An example of this is when she says, ''Do you feel so weighed down by what you;re doing to help this family?' Rose didn't answer.  If she otld the truth, she would hurt her aunt.  And probably her aunt would tell her mother'.",Does the answer directly reference a conversation?,1,train,c5
1429,511,"Hopeful because when Anna mentions missing Papa, Rose assured her that they didn't need him and that if they were to help Paul finish college and get a good job, and then he could pay for them to go to college.",Does the answer directly reference a conversation?,1,train,c5
1430,1728,"She is a laid back, calm girl. She just wants to make others happy and try to keep the peace beteen people. She is a smart young girl that knows what she wants in life.",Does the answer directly reference a conversation?,0,val,c5
